District,Division,Year,Season,Area_ir,Area_rf,Area_total,Pct_irrigated,Planting_Month_w,Maturity_Month_w
Natore,Rajshahi,2015,Aus,0.0,24603.0,24603.0,0.0,4.0,8.0
Natore,Rajshahi,2015,Boro,43789.0,0.0,43789.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2000,Aman,19680.0,24864.0,44544.0,0.4418103448275862,7.558189655172414,11.558189655172415
Nawabgonj,Rajshahi,2000,Aus,0.0,3502.0,3502.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2000,Boro,27416.0,0.0,27416.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2005,Aman,23113.0,21829.0,44942.0,0.5142850785456811,7.485714921454319,11.485714921454319
Nawabgonj,Rajshahi,2005,Aus,0.0,3074.0,3074.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2005,Boro,32687.0,0.0,32687.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2010,Aman,25171.0,23998.0,49169.0,0.5119282474730013,7.488071752526999,11.488071752526999
Nawabgonj,Rajshahi,2010,Aus,0.0,3380.0,3380.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2010,Boro,35599.0,0.0,35599.0,1.0,12.0,4.0
Nawabgonj,Rajshahi,2015,Aman,25171.0,23505.0,48676.0,0.517113156380968,7.482886843619032,11.482886843619031
Nawabgonj,Rajshahi,2015,Aus,0.0,3311.0,3311.0,0.0,5.0,8.0
Nawabgonj,Rajshahi,2015,Boro,35599.0,0.0,35599.0,1.0,12.0,4.0
Netrokona,Dhaka,2010,Aman,7473.0,78703.0,86176.0,0.0867178796880802,7.0,11.91328212031192
Netrokona,Dhaka,2010,Aus,0.0,907.0,907.0,0.0,5.0,8.0
Netrokona,Dhaka,2010,Boro,130423.0,0.0,130423.0,1.0,12.0,4.0
Netrokona,Mymensingh,2000,Aman,5842.0,81541.0,87383.0,0.06685510911733404,7.0,11.933144890882666
Netrokona,Mymensingh,2000,Aus,0.0,940.0,940.0,0.0,5.0,8.0
Netrokona,Mymensingh,2000,Boro,100443.0,0.0,100443.0,1.0,12.0,4.0
Netrokona,Mymensingh,2005,Aman,6862.0,71586.0,78448.0,0.08747195594533959,7.0,11.91252804405466
Netrokona,Mymensingh,2005,Aus,0.0,825.0,825.0,0.0,5.0,8.0
Netrokona,Mymensingh,2005,Boro,115237.0,0.0,115237.0,1.0,12.0,4.0
Netrokona,Mymensingh,2010,Aus,0.0,0.0,0.0,0.0,,
Netrokona,Mymensingh,2015,Aman,7473.0,77085.0,84558.0,0.08837720854324842,7.0,11.911622791456752
Netrokona,Mymensingh,2015,Aus,0.0,889.0,889.0,0.0,5.0,8.0
Netrokona,Mymensingh,2015,Boro,130423.0,0.0,130423.0,1.0,12.0,4.0
Nilphamari,Rangpur,2000,Aman,6150.0,67212.0,73362.0,0.08383086611597285,7.0,11.916169133884027
Nilphamari,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2000,Boro,52405.0,0.0,52405.0,1.0,12.0,4.0
Nilphamari,Rangpur,2005,Aman,7223.0,59007.0,66230.0,0.10905933866827722,7.0,11.890940661331722
Nilphamari,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2005,Boro,61755.0,0.0,61755.0,1.0,12.0,4.0
Nilphamari,Rangpur,2010,Aman,7866.0,64873.0,72739.0,0.1081400624149356,7.0,11.891859937585064
Nilphamari,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2010,Boro,68047.0,0.0,68047.0,1.0,12.0,4.0
Nilphamari,Rangpur,2015,Aman,7866.0,63539.0,71405.0,0.11016035291646244,7.0,11.889839647083537
Nilphamari,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Nilphamari,Rangpur,2015,Boro,68047.0,0.0,68047.0,1.0,12.0,4.0
Noagaon,Rajshahi,2000,Aman,70725.0,47962.0,118687.0,0.5958950853926714,7.404104914607329,11.404104914607329
Noagaon,Rajshahi,2000,Aus,0.0,6755.0,6755.0,0.0,5.0,8.0
Noagaon,Rajshahi,2000,Boro,38576.0,0.0,38576.0,1.0,12.0,4.0
Noagaon,Rajshahi,2005,Aman,83061.0,42107.0,125168.0,0.6635961268055733,7.336403873194427,11.336403873194426
Noagaon,Rajshahi,2005,Aus,0.0,5930.0,5930.0,0.0,5.0,8.0
Noagaon,Rajshahi,2005,Boro,45994.0,0.0,45994.0,1.0,12.0,4.0
Noagaon,Rajshahi,2010,Aman,90458.0,46292.0,136750.0,0.6614844606946984,7.338515539305302,11.338515539305302
Noagaon,Rajshahi,2010,Aus,0.0,6520.0,6520.0,0.0,5.0,8.0
Noagaon,Rajshahi,2010,Boro,50090.0,0.0,50090.0,1.0,12.0,4.0
Noagaon,Rajshahi,2015,Aman,90458.0,45341.0,135799.0,0.6661168344391343,7.333883165560866,11.333883165560867
Noagaon,Rajshahi,2015,Aus,0.0,6386.0,6386.0,0.0,5.0,8.0
Noagaon,Rajshahi,2015,Boro,50090.0,0.0,50090.0,1.0,12.0,4.0
Noakhali,Chittagong,2000,Aman,0.0,110130.0,110130.0,0.0,7.0,12.0
Noakhali,Chittagong,2000,Aus,0.0,50745.0,50745.0,0.0,5.0,9.0
Noakhali,Chittagong,2000,Boro,24655.0,54918.0,79573.0,0.3098412778203662,4.408254056024028,4.690158722179634
Noakhali,Chittagong,2005,Aman,0.0,96685.0,96685.0,0.0,7.0,12.0
Noakhali,Chittagong,2005,Aus,0.0,44550.0,44550.0,0.0,5.0,9.0
Noakhali,Chittagong,2005,Boro,39341.0,48214.0,87555.0,0.4493289932042716,5.942618925246988,4.550671006795729
Noakhali,Chittagong,2010,Aman,0.0,106297.0,106297.0,0.0,7.0,12.0
Noakhali,Chittagong,2010,Aus,0.0,48978.0,48978.0,0.0,5.0,9.0
Noakhali,Chittagong,2010,Boro,42844.0,53007.0,95851.0,0.4469854252955107,5.916839678250618,4.5530145747044894
Noakhali,Chittagong,2015,Aman,0.0,104111.0,104111.0,0.0,7.0,12.0
Noakhali,Chittagong,2015,Aus,0.0,47971.0,47971.0,0.0,5.0,9.0
Noakhali,Chittagong,2015,Boro,42844.0,51917.0,94761.0,0.45212692985510916,5.973396228406201,4.547873070144891
Pabna,Rajshahi,2000,Aman,19987.0,58628.0,78615.0,0.2542390129110221,7.0,11.745760987088978
Pabna,Rajshahi,2000,Aus,0.0,13514.0,13514.0,0.0,5.0,8.0
Pabna,Rajshahi,2000,Boro,32996.0,43163.0,76159.0,0.43325148702057537,5.765766357226329,4.566748512979425
Pabna,Rajshahi,2005,Aman,23474.0,51471.0,74945.0,0.31321635866301956,7.0,11.68678364133698
Pabna,Rajshahi,2005,Aus,0.0,11865.0,11865.0,0.0,5.0,8.0
Pabna,Rajshahi,2005,Boro,39341.0,37894.0,77235.0,0.5093675147277789,6.603042662005567,4.490632485272221
Pabna,Rajshahi,2010,Aman,25564.0,56587.0,82151.0,0.311183065330915,7.0,11.688816934669084
Pabna,Rajshahi,2010,Aus,0.0,13044.0,13044.0,0.0,5.0,8.0
Pabna,Rajshahi,2010,Boro,42844.0,41661.0,84505.0,0.506999585823324,6.576995444056565,4.4930004141766755
Pabna,Rajshahi,2015,Aman,25564.0,55424.0,80988.0,0.31565170148664,7.0,11.68434829851336
Pabna,Rajshahi,2015,Aus,0.0,12776.0,12776.0,0.0,5.0,8.0
Pabna,Rajshahi,2015,Boro,42844.0,40804.0,83648.0,0.5121939556235654,6.634133511859219,4.487806044376435
Panchagar,Rangpur,2000,Aman,307.0,72652.0,72959.0,0.004207842761002755,7.995792157238998,11.995792157238997
Panchagar,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Panchagar,Rangpur,2000,Boro,17468.0,0.0,17468.0,1.0,12.0,4.0
Panchagar,Rangpur,2005,Aman,361.0,63783.0,64144.0,0.005627962085308057,7.994372037914692,11.994372037914692
Panchagar,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Panchagar,Rangpur,2005,Boro,20827.0,0.0,20827.0,1.0,12.0,4.0
Panchagar,Rangpur,2010,Aman,393.0,70123.0,70516.0,0.005573203244653695,7.994426796755346,11.994426796755347
Panchagar,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Panchagar,Rangpur,2010,Boro,22682.0,0.0,22682.0,1.0,12.0,4.0
Panchagar,Rangpur,2015,Aman,393.0,68681.0,69074.0,0.005689550337319396,7.994310449662681,11.994310449662681
Panchagar,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Panchagar,Rangpur,2015,Boro,22682.0,0.0,22682.0,1.0,12.0,4.0
Patuakhali,Barisal,2000,Aman,615.0,226604.0,227219.0,0.00270663984966046,7.99729336015034,11.997293360150339
Patuakhali,Barisal,2000,Aus,0.0,71235.0,71235.0,0.0,5.0,8.0
Patuakhali,Barisal,2000,Boro,638.0,0.0,638.0,1.0,12.0,4.0
Patuakhali,Barisal,2005,Aman,722.0,198941.0,199663.0,0.0036160931169019798,7.996383906883098,11.996383906883098
Patuakhali,Barisal,2005,Aus,0.0,62539.0,62539.0,0.0,5.0,8.0
Patuakhali,Barisal,2005,Boro,733.0,0.0,733.0,1.0,12.0,4.0
Patuakhali,Barisal,2010,Aman,787.0,218717.0,219504.0,0.0035853560755157083,7.996414643924484,11.996414643924485
Patuakhali,Barisal,2010,Aus,0.0,68755.0,68755.0,0.0,5.0,8.0
Patuakhali,Barisal,2010,Boro,945.0,0.0,945.0,1.0,12.0,4.0
Patuakhali,Barisal,2015,Aman,787.0,214220.0,215007.0,0.003660345942225137,7.996339654057775,11.996339654057774
Patuakhali,Barisal,2015,Aus,0.0,67342.0,67342.0,0.0,5.0,8.0
Patuakhali,Barisal,2015,Boro,945.0,0.0,945.0,1.0,12.0,4.0
Perojpur,Barisal,2000,Aman,0.0,64065.0,64065.0,0.0,7.0,12.0
Perojpur,Barisal,2000,Aus,0.0,25040.0,25040.0,0.0,6.0,9.0
Perojpur,Barisal,2000,Boro,6554.0,17853.0,24407.0,0.26852952021960913,3.9538247224157006,4.0
Perojpur,Barisal,2005,Aman,0.0,56244.0,56244.0,0.0,7.0,12.0
Perojpur,Barisal,2005,Aus,0.0,21983.0,21983.0,0.0,6.0,9.0
Perojpur,Barisal,2005,Boro,7946.0,15673.0,23619.0,0.33642406537109953,4.700664719082095,4.0
Perojpur,Barisal,2010,Aman,0.0,61835.0,61835.0,0.0,7.0,12.0
Perojpur,Barisal,2010,Aus,0.0,24168.0,24168.0,0.0,6.0,9.0
Perojpur,Barisal,2010,Boro,14176.0,17231.0,31407.0,0.451364345528067,5.965007800808737,4.0
Perojpur,Barisal,2015,Aman,0.0,60563.0,60563.0,0.0,7.0,12.0
Perojpur,Barisal,2015,Aus,0.0,23672.0,23672.0,0.0,6.0,9.0
Perojpur,Barisal,2015,Boro,14176.0,16877.0,31053.0,0.45650983801887096,6.0216082182075805,4.0
Rajbari,Dhaka,2000,Aman,23062.0,0.0,23062.0,1.0,7.0,11.0
Rajbari,Dhaka,2000,Aus,0.0,0.0,0.0,0.0,,
Rajbari,Dhaka,2000,Boro,18924.0,0.0,18924.0,1.0,12.0,4.0
Rajbari,Dhaka,2005,Aman,27085.0,0.0,27085.0,1.0,7.0,11.0
Rajbari,Dhaka,2005,Aus,0.0,0.0,0.0,0.0,,
Rajbari,Dhaka,2005,Boro,22563.0,0.0,22563.0,1.0,12.0,4.0
Rajbari,Dhaka,2010,Aman,29497.0,0.0,29497.0,1.0,7.0,11.0
Rajbari,Dhaka,2010,Aus,0.0,0.0,0.0,0.0,,
Rajbari,Dhaka,2010,Boro,24572.0,0.0,24572.0,1.0,12.0,4.0
Rajbari,Dhaka,2015,Aman,29497.0,0.0,29497.0,1.0,7.0,11.0
Rajbari,Dhaka,2015,Aus,0.0,0.0,0.0,0.0,,
Rajbari,Dhaka,2015,Boro,24572.0,0.0,24572.0,1.0,12.0,4.0
Rajshahi,Rajshahi,2000,Aman,29212.0,39001.0,68213.0,0.428246815123217,7.571753184876783,11.571753184876783
Rajshahi,Rajshahi,2000,Aus,0.0,20029.0,20029.0,0.0,4.0,8.0
Rajshahi,Rajshahi,2000,Boro,38333.0,0.0,38333.0,1.0,12.0,4.0
Rajshahi,Rajshahi,2005,Aman,34308.0,34240.0,68548.0,0.500496002800957,7.499503997199043,11.499503997199042
Rajshahi,Rajshahi,2005,Aus,0.0,17584.0,17584.0,0.0,4.0,8.0
Rajshahi,Rajshahi,2005,Boro,45705.0,0.0,45705.0,1.0,12.0,4.0
Rajshahi,Rajshahi,2010,Aman,37363.0,37644.0,75007.0,0.4981268414947938,7.501873158505206,11.501873158505207
Rajshahi,Rajshahi,2010,Aus,0.0,19332.0,19332.0,0.0,4.0,8.0
Rajshahi,Rajshahi,2010,Boro,49775.0,0.0,49775.0,1.0,12.0,4.0
Rajshahi,Rajshahi,2015,Aman,37363.0,36870.0,74233.0,0.50332062559778,7.49667937440222,11.49667937440222
Rajshahi,Rajshahi,2015,Aus,0.0,18935.0,18935.0,0.0,4.0,8.0
Rajshahi,Rajshahi,2015,Boro,49775.0,0.0,49775.0,1.0,12.0,4.0
Rangamati,Chittagong,2000,Aman,0.0,10728.0,10728.0,0.0,7.0,12.0
Rangamati,Chittagong,2000,Aus,0.0,4943.0,4943.0,0.0,5.0,9.0
Rangamati,Chittagong,2000,Boro,4367.0,5349.0,9716.0,0.44946480032935365,5.9441128036228905,4.550535199670646
Rangamati,Chittagong,2005,Aman,0.0,9418.0,9418.0,0.0,7.0,12.0
Rangamati,Chittagong,2005,Aus,0.0,4340.0,4340.0,0.0,5.0,9.0
Rangamati,Chittagong,2005,Boro,5207.0,4696.0,9903.0,0.525800262546703,6.783802888013733,4.474199737453297
Rangamati,Chittagong,2010,Aman,0.0,10354.0,10354.0,0.0,7.0,12.0
Rangamati,Chittagong,2010,Aus,0.0,4771.0,4771.0,0.0,5.0,9.0
Rangamati,Chittagong,2010,Boro,5671.0,5163.0,10834.0,0.5234447110947019,6.757891822041721,4.476555288905298
Rangamati,Chittagong,2015,Aman,0.0,10141.0,10141.0,0.0,7.0,12.0
Rangamati,Chittagong,2015,Aus,0.0,4673.0,4673.0,0.0,5.0,9.0
Rangamati,Chittagong,2015,Boro,5671.0,5057.0,10728.0,0.5286167039522744,6.814783743475019,4.471383296047725
Rangpur,Rangpur,2000,Aman,6150.0,112568.0,118718.0,0.051803433346249095,7.948196566653751,11.94819656665375
Rangpur,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Rangpur,Rangpur,2000,Boro,81519.0,0.0,81519.0,1.0,12.0,4.0
Rangpur,Rangpur,2005,Aman,7223.0,98826.0,106049.0,0.0681100246112646,7.931889975388735,11.931889975388735
Rangpur,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Rangpur,Rangpur,2005,Boro,97194.0,0.0,97194.0,1.0,12.0,4.0
Rangpur,Rangpur,2010,Aman,7866.0,108650.0,116516.0,0.0675100415393594,7.932489958460641,11.932489958460641
Rangpur,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Rangpur,Rangpur,2010,Boro,105851.0,0.0,105851.0,1.0,12.0,4.0
Rangpur,Rangpur,2015,Aman,7866.0,106416.0,114282.0,0.06882973696645141,7.9311702630335486,11.931170263033549
Rangpur,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Rangpur,Rangpur,2015,Boro,105851.0,0.0,105851.0,1.0,12.0,4.0
Satkhira,Khulna,2000,Aman,2460.0,66450.0,68910.0,0.03569873748367436,7.964301262516326,11.964301262516326
Satkhira,Khulna,2000,Aus,0.0,5179.0,5179.0,0.0,5.0,8.0
Satkhira,Khulna,2000,Boro,41730.0,0.0,41730.0,1.0,12.0,4.0
Satkhira,Khulna,2005,Aman,2889.0,58338.0,61227.0,0.047185065412318095,7.952814934587682,11.952814934587682
Satkhira,Khulna,2005,Aus,0.0,4547.0,4547.0,0.0,5.0,8.0
Satkhira,Khulna,2005,Boro,49754.0,0.0,49754.0,1.0,12.0,4.0
Satkhira,Khulna,2010,Aman,3146.0,64137.0,67283.0,0.0467577248339105,7.953242275166089,11.95324227516609
Satkhira,Khulna,2010,Aus,0.0,4999.0,4999.0,0.0,5.0,8.0
Satkhira,Khulna,2010,Boro,54185.0,0.0,54185.0,1.0,12.0,4.0
Satkhira,Khulna,2015,Aman,3146.0,62819.0,65965.0,0.047691957856439024,7.952308042143561,11.95230804214356
Satkhira,Khulna,2015,Aus,0.0,4896.0,4896.0,0.0,5.0,8.0
Satkhira,Khulna,2015,Boro,54185.0,0.0,54185.0,1.0,12.0,4.0
Shariatpur,Dhaka,2000,Aman,1537.0,6941.0,8478.0,0.18129275772587874,7.0,11.81870724227412
Shariatpur,Dhaka,2000,Aus,0.0,4755.0,4755.0,0.0,4.0,8.0
Shariatpur,Dhaka,2000,Boro,15770.0,15802.0,31572.0,0.4994932218421386,6.494425440263525,4.500506778157861
Shariatpur,Dhaka,2005,Aman,1806.0,6094.0,7900.0,0.22860759493670887,7.0,11.771392405063292
Shariatpur,Dhaka,2005,Aus,0.0,4174.0,4174.0,0.0,4.0,8.0
Shariatpur,Dhaka,2005,Boro,18802.0,13873.0,32675.0,0.575424636572303,7.329671002295333,4.424575363427697
Shariatpur,Dhaka,2010,Aman,1966.0,6699.0,8665.0,0.22688978649740335,7.0,11.773110213502596
Shariatpur,Dhaka,2010,Aus,0.0,4589.0,4589.0,0.0,4.0,8.0
Shariatpur,Dhaka,2010,Boro,20477.0,15252.0,35729.0,0.57311987461166,7.30431862072826,4.42688012538834
Shariatpur,Dhaka,2015,Aman,1966.0,6562.0,8528.0,0.23053470919324578,7.0,11.769465290806755
Shariatpur,Dhaka,2015,Aus,0.0,4495.0,4495.0,0.0,4.0,8.0
Shariatpur,Dhaka,2015,Boro,20477.0,14938.0,35415.0,0.5782013271212763,7.360214598334039,4.421798672878723
Sherpur,Dhaka,2010,Aman,3540.0,51856.0,55396.0,0.06390353094086215,7.0,11.936096469059137
Sherpur,Dhaka,2010,Aus,0.0,3396.0,3396.0,0.0,5.0,8.0
Sherpur,Dhaka,2010,Boro,69307.0,0.0,69307.0,1.0,12.0,4.0
Sherpur,Mymensingh,2000,Aman,2767.0,53726.0,56493.0,0.04897951958649744,7.0,11.951020480413503
Sherpur,Mymensingh,2000,Aus,0.0,3519.0,3519.0,0.0,5.0,8.0
Sherpur,Mymensingh,2000,Boro,33685.0,0.0,33685.0,1.0,12.0,4.0
Sherpur,Mymensingh,2005,Aman,3250.0,47168.0,50418.0,0.06446110516085525,7.0,11.935538894839144
Sherpur,Mymensingh,2005,Aus,0.0,3089.0,3089.0,0.0,5.0,8.0
Sherpur,Mymensingh,2005,Boro,36907.0,0.0,36907.0,1.0,12.0,4.0
Sherpur,Mymensingh,2010,Aus,0.0,0.0,0.0,0.0,,
Sherpur,Mymensingh,2015,Aman,3540.0,50790.0,54330.0,0.06515737161789067,7.0,11.934842628382109
Sherpur,Mymensingh,2015,Aus,0.0,3327.0,3327.0,0.0,5.0,8.0
Sherpur,Mymensingh,2015,Boro,69307.0,0.0,69307.0,1.0,12.0,4.0
Sirajgonj,Rajshahi,2000,Aman,28905.0,23232.0,52137.0,0.5544047413545083,7.445595258645492,11.445595258645492
Sirajgonj,Rajshahi,2000,Aus,0.0,1545.0,1545.0,0.0,5.0,8.0
Sirajgonj,Rajshahi,2000,Boro,83217.0,40019.0,123236.0,0.6752653445421792,8.427918789963972,4.324734655457821
Sirajgonj,Rajshahi,2005,Aman,33947.0,20396.0,54343.0,0.6246802716081188,7.375319728391881,11.375319728391881
Sirajgonj,Rajshahi,2005,Aus,0.0,1357.0,1357.0,0.0,5.0,8.0
Sirajgonj,Rajshahi,2005,Boro,99219.0,35134.0,134353.0,0.7384948605539139,9.123443466093054,4.261505139446086
Sirajgonj,Rajshahi,2010,Aman,36970.0,22423.0,59393.0,0.6224639267253717,7.377536073274628,11.377536073274628
Sirajgonj,Rajshahi,2010,Aus,0.0,1492.0,1492.0,0.0,5.0,8.0
Sirajgonj,Rajshahi,2010,Boro,108056.0,38627.0,146683.0,0.7366634170285582,9.10329758731414,4.263336582971442
Sirajgonj,Rajshahi,2015,Aman,36970.0,21962.0,58932.0,0.6273331975836557,7.372666802416345,11.372666802416344
Sirajgonj,Rajshahi,2015,Aus,0.0,1461.0,1461.0,0.0,5.0,8.0
Sirajgonj,Rajshahi,2015,Boro,108056.0,37832.0,145888.0,0.7406777802149594,9.147455582364554,4.259322219785041
Sunamgonj,Sylhet,2000,Aman,16912.0,72621.0,89533.0,0.18889124680285482,7.8111087531971455,11.811108753197145
Sunamgonj,Sylhet,2000,Aus,0.0,14977.0,14977.0,0.0,5.0,8.0
Sunamgonj,Sylhet,2000,Boro,75696.0,0.0,75696.0,1.0,12.0,4.0
Sunamgonj,Sylhet,2005,Aman,19862.0,63755.0,83617.0,0.23753542939832809,7.762464570601672,11.762464570601672
Sunamgonj,Sylhet,2005,Aus,0.0,13148.0,13148.0,0.0,5.0,8.0
Sunamgonj,Sylhet,2005,Boro,90252.0,0.0,90252.0,1.0,12.0,4.0
Sunamgonj,Sylhet,2010,Aman,21631.0,70093.0,91724.0,0.23582704635646068,7.7641729536435395,11.76417295364354
Sunamgonj,Sylhet,2010,Aus,0.0,14455.0,14455.0,0.0,5.0,8.0
Sunamgonj,Sylhet,2010,Boro,98290.0,0.0,98290.0,1.0,12.0,4.0
Sunamgonj,Sylhet,2015,Aman,21631.0,68652.0,90283.0,0.2395910636553947,7.760408936344605,11.760408936344605
Sunamgonj,Sylhet,2015,Aus,0.0,14158.0,14158.0,0.0,5.0,8.0
Sunamgonj,Sylhet,2015,Boro,98290.0,0.0,98290.0,1.0,12.0,4.0
Sylhet,Sylhet,2000,Aman,16297.0,127850.0,144147.0,0.11305819753446135,7.886941802465539,11.886941802465538
Sylhet,Sylhet,2000,Aus,0.0,26366.0,26366.0,0.0,4.0,8.0
Sylhet,Sylhet,2000,Boro,31540.0,56025.0,87565.0,0.36018957345971564,4.962085308056872,4.639810426540285
Sylhet,Sylhet,2005,Aman,19140.0,112243.0,131383.0,0.14568094806786266,7.854319051932137,11.854319051932137
Sylhet,Sylhet,2005,Aus,0.0,23148.0,23148.0,0.0,4.0,8.0
Sylhet,Sylhet,2005,Boro,37605.0,49185.0,86790.0,0.4332872450743173,5.766159695817491,4.566712754925683
Sylhet,Sylhet,2010,Aman,20845.0,123400.0,144245.0,0.14451107490727583,7.8554889250927245,11.855488925092724
Sylhet,Sylhet,2010,Aus,0.0,25449.0,25449.0,0.0,4.0,8.0
Sylhet,Sylhet,2010,Boro,40954.0,54075.0,95029.0,0.4309631796609456,5.740594976270402,4.569036820339054
Sylhet,Sylhet,2015,Aman,20845.0,120863.0,141708.0,0.14709825839049312,7.852901741609507,11.852901741609507
Sylhet,Sylhet,2015,Aus,0.0,24926.0,24926.0,0.0,4.0,8.0
Sylhet,Sylhet,2015,Boro,40954.0,52963.0,93917.0,0.4360658879649052,5.796724767613957,4.563934112035095
Tangail,Dhaka,2000,Aman,21832.0,55950.0,77782.0,0.2806819058393973,7.0,11.719318094160602
Tangail,Dhaka,2000,Aus,0.0,390.0,390.0,0.0,5.0,8.0
Tangail,Dhaka,2000,Boro,100443.0,66450.0,166893.0,0.6018407003289533,7.620247703618486,4.398159299671047
Tangail,Dhaka,2005,Aman,25640.0,49120.0,74760.0,0.342964151952916,7.0,11.657035848047084
Tangail,Dhaka,2005,Aus,0.0,343.0,343.0,0.0,5.0,8.0
Tangail,Dhaka,2005,Boro,119757.0,58338.0,178095.0,0.6724332519161121,8.396765771077234,4.327566748083888
Tangail,Dhaka,2010,Aman,27924.0,54003.0,81927.0,0.3408400161119045,7.0,11.659159983888095
Tangail,Dhaka,2010,Aus,0.0,377.0,377.0,0.0,5.0,8.0
Tangail,Dhaka,2010,Boro,130423.0,64137.0,194560.0,0.6703484786184211,8.37383326480263,4.329651521381579
Tangail,Dhaka,2015,Aman,27924.0,52893.0,80817.0,0.3455213630795501,7.0,11.65447863692045
Tangail,Dhaka,2015,Aus,0.0,369.0,369.0,0.0,5.0,8.0
Tangail,Dhaka,2015,Boro,130423.0,62819.0,193242.0,0.674920565922522,8.424126225147742,4.325079434077478
Thakurgaon,Rangpur,2000,Aman,11377.0,0.0,11377.0,1.0,7.0,11.0
Thakurgaon,Rangpur,2000,Aus,0.0,0.0,0.0,0.0,,
Thakurgaon,Rangpur,2000,Boro,33724.0,0.0,33724.0,1.0,12.0,4.0
Thakurgaon,Rangpur,2005,Aman,13362.0,0.0,13362.0,1.0,7.0,11.0
Thakurgaon,Rangpur,2005,Aus,0.0,0.0,0.0,0.0,,
Thakurgaon,Rangpur,2005,Boro,40208.0,0.0,40208.0,1.0,12.0,4.0
Thakurgaon,Rangpur,2010,Aman,14552.0,0.0,14552.0,1.0,7.0,11.0
Thakurgaon,Rangpur,2010,Aus,0.0,0.0,0.0,0.0,,
Thakurgaon,Rangpur,2010,Boro,43789.0,0.0,43789.0,1.0,12.0,4.0
Thakurgaon,Rangpur,2015,Aman,14552.0,0.0,14552.0,1.0,7.0,11.0
Thakurgaon,Rangpur,2015,Aus,0.0,0.0,0.0,0.0,,
Thakurgaon,Rangpur,2015,Boro,43789.0,0.0,43789.0,1.0,12.0,4.0
